JPT_SJR_KO,C,3;JPT_POWIER,N,19,11;JPT_KOD_JE,C,20;JPT_NAZWA_,C,128;JPT_ORGAN_,C,254;JPT_JOR_ID,N,9,0;WERSJA_OD,D;WERSJA_DO,D;WAZNY_OD,D;WAZNY_DO,D;JPT_KOD__1,C,3;JPT_NAZWA1,C,3;JPT_ORGAN1,C,3;JPT_WAZNA_,C,3;ID_BUFORA_,N,19,11;ID_BUFORA1,N,19,11;ID_TECHNIC,N,9,0;IIP_PRZEST,C,20;IIP_IDENTY,C,128;IIP_WERSJA,C,32;JPT_KJ_IIP,C,20;JPT_KJ_I_1,C,128;JPT_KJ_I_2,C,32;JPT_OPIS,C,254;JPT_SPS_KO,C,3;ID_BUFOR_1,N,9,0;JPT_ID,N,9,0;JPT_POWI_1,N,19,11;JPT_KJ_I_3,C,3;JPT_GEOMET,N,19,11;JPT_GEOM_1,N,19,11;Shape_Leng,N,19,11;Shape_Area,N,19,11;REGON,C,254
POW;26191;3064;powiat Poznań;;13417;3.09.2020;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;183431;0;829173;PL.PZGIK.200;47f828a2-55c1-4fc4-9a24-e08f45066464;2020-09-03T09:44:29+02:00;EGIB;3064;;;UZG;0;1359121;0;;0;0;1,4482551741;0,0345861338;63125782200000
POW;12901;1863;powiat Rzeszów;;13415;4.01.2021;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;200774;0;829092;PL.PZGIK.200;339c0b81-56bf-4cc2-a84b-b9888352e042;2021-01-04T11:56:29+01:00;EGIB;1863;;;UZG;0;1359259;0;;0;0;0,9101690807;0,0161847206;69058141300000
POW;74424;1611;powiat strzelecki;;13416;14.05.2021;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;218258;0;829146;PL.PZGIK.200;2cb9f766-42de-4147-8a13-eb46789dca16;2021-05-14T08:42:52+02:00;EGIB;1611;;;UZG;0;1360089;0;;0;0;2,21510702;0,0943749726;53141265100000
POW;52701;0404;powiat chełmiński;;13424;18.05.2021;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;219096;0;829364;PL.PZGIK.200;a6773a99-a577-451d-9e24-a4b3e47ecf57;2021-05-18T08:56:02+02:00;EGIB;0404;;;UZG;0;1360164;0;;0;0;1,5965330416;0,0710252088;87111847700000
POW;104016;1007;powiat opoczyński;;13413;11.06.2021;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;222127;0;829040;PL.PZGIK.200;373f5367-d40b-43f7-bdfa-8cb2463eda8c;2021-06-11T09:08:56+02:00;EGIB;1007;;;UZG;0;1360535;0;;0;0;2,8614089837;0,1342913143;59064843900000
POW;141512;3217;powiat wałecki;;13423;18.10.2021;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;241916;0;829308;PL.PZGIK.200;70c52407-979d-44b2-aa7b-90fe83cb3a71;2021-10-18T09:36:07+02:00;EGIB;3217;;;UZG;0;1361304;0;;0;0;3,2543221569;0,1904375078;57079953300000
POW;59063;1202;powiat brzeski;;13412;25.11.2021;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;247185;0;829010;PL.PZGIK.200;8d0b0a85-17f0-4358-98a4-d312d6212b93;2021-11-25T22:16:44+01:00;EGIB;1202;;;UZG;0;1361531;0;;0;0;2,2743577411;0,0740404164;53141244400000
POW;166056;3031;powiat złotowski;;13417;12.01.2022;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;253504;0;829169;PL.PZGIK.200;16fa8cbd-c6d4-4b37-a629-c20bdc3e2249;2022-01-12T10:03:23+01:00;EGIB;3031;;;UZG;0;1362179;0;;0;0;3,3099180507;0,2243707623;57079952700000
POW;57411;3026;powiat śremski;;13417;1.02.2022;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;254440;0;829164;PL.PZGIK.200;2fc58bb6-d095-4f37-8f10-874797cb97fb;2022-02-01T15:18:49+01:00;EGIB;3026;;;UZG;0;1362983;0;;0;0;1,9484736909;0,0752439436;63125792800000
POW;47142;2410;powiat pszczyński;;13421;9.02.2022;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;255915;0;829241;PL.PZGIK.200;d9c414e5-ae38-4073-83e4-9e3cfb5add82;2022-02-09T15:18:45+01:00;EGIB;2410;;;UZG;0;1363070;0;;0;0;2,3486843483;0,0591026104;27625507400000
POW;122075;1433;powiat węgrowski;;13409;10.02.2022;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;255938;0;829117;PL.PZGIK.200;3c84a30f-d8cd-484b-8a8a-8e62b27affae;2022-02-10T13:42:25+01:00;EGIB;1433;;;UZG;0;1363092;0;;0;0;3,1087034906;0,1613966306;71158183100000
POW;117794;0807;powiat sulęciński;;13414;11.03.2022;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;259704;0;829066;PL.PZGIK.200;db31f1f6-af26-44aa-b862-f6d79dd7324f;2022-03-11T11:47:13+01:00;EGIB;0807;;;UZG;0;1363289;0;;0;0;3,3806840189;0,1556848702;21096738900000
POW;121865;1422;powiat przasnyski;;13409;14.03.2022;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;260265;0;829107;PL.PZGIK.200;b73c395c-6412-4a25-8ab4-e4a143fc23fa;2022-03-14T22:55:44+01:00;EGIB;1422;;;UZG;0;1363348;0;;0;0;3,1535225349;0,1636285216;55066881200000
POW;176551;3215;powiat szczecinecki;;13423;25.04.2022;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;266261;0;829306;PL.PZGIK.200;fc0bca5a-2158-46aa-8904-d8583c5ac4ef;2022-04-25T14:36:13+02:00;EGIB;3215;;;UZG;0;1363740;0;;0;0;3,5183861219;0,2403732868;33092087700000
POW;152974;1425;powiat radomski;;13409;28.04.2022;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;266768;0;829110;PL.PZGIK.200;3bed0908-7bc7-4981-89d9-c3a9075e317c;2022-04-28T08:59:38+02:00;EGIB;1425;;;UZG;0;1363794;0;;0;0;4,427202142;0,1974630732;67022311000000
POW;45158;1430;powiat szydłowiecki;;13409;28.04.2022;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;266768;0;829115;PL.PZGIK.200;6f683b5e-f4c8-4c54-a428-c4260b5bc947;2022-04-28T08:59:38+02:00;EGIB;1430;;;UZG;0;1363798;0;;0;0;1,8049777284;0,0581306281;67022321500000
POW;120419;2802;powiat braniewski;;13422;2.06.2022;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;272851;0;829290;PL.PZGIK.200;c30a8930-5d33-4129-9d64-f227367db167;2022-06-02T11:55:08+02:00;EGIB;2802;;;UZG;0;1364286;0;;0;0;3,0895270335;0,1661708553;17074767800000
POW;130748;2801;powiat bartoszycki;;13422;2.06.2022;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;272851;0;829289;PL.PZGIK.200;171c7527-7107-4f75-838e-ca9a158c9814;2022-06-02T11:55:08+02:00;EGIB;2801;;;UZG;0;1364290;0;;0;0;3,2450389689;0,1801985485;51074243900000
POW;165937;2001;powiat augustowski;;13418;12.07.2022;2.01.1;26.09.2012;2.01.1;;;NZN;BRK;279780;0;1331299;PL.PZGIK.200;46c53311-3b2d-4273-87c6-92817f4b877e;2022-07-12T12:47:42+02:00;EGIB;2001;;;UZG;0;1364842;0;;0;0;3,7208681595;0,226344935;79067090600000
POW;70969;0212;powiat lwówecki;;13410;9.08.2022;2.01.1;26.09.2012;2.01.1;;;NZN;BRK;284418;0;1331317;PL.PZGIK.200;6ea4132e-7a30-4765-b2aa-8bd493dc2375;2022-08-09T12:20:40+02:00;EGIB;0212;;;UZG;0;1365094;0;;0;0;2,3243824622;0,0909259242;23082160600000
POW;51720;1465;powiat Warszawa;;13409;14.09.2022;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;290767;0;829136;PL.PZGIK.200;80c44970-8230-4846-a7b6-d6ea1901f7af;2022-09-14T07:45:38+02:00;EGIB;1465;;;UZG;0;1365630;0;;0;0;1,6107720387;0,0680274682;brak
POW;66446;3211;powiat policki;;13423;11.10.2022;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;297635;0;829302;PL.PZGIK.200;c37bd998-ab49-436d-8b00-f783df29346e;2022-10-11T16:02:55+02:00;EGIB;3211;;;UZG;0;1365752;0;;0;0;2,1466275492;0,0901075926;81168420300000
POW;113915;1801;powiat bieszczadzki;;13415;22.11.2022;2.01.1;26.09.2012;2.01.1;;;NZN;BRK;307327;0;1331304;PL.PZGIK.200;264b1811-d015-4e4b-9a9b-959721422bb2;2022-11-22T12:15:07+01:00;EGIB;1801;;;UZG;0;1366299;0;;0;0;3,01869699;0,1408817791;37043995300000
POW;132763;3202;powiat choszczeński;;13423;1.02.2023;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;317920;0;829293;PL.PZGIK.200;32d43ea6-09e7-4118-b8a8-dbab953ee72a;2023-02-01T10:25:21+01:00;EGIB;3202;;;UZG;0;1367309;0;;0;0;3,3928978667;0,1782593227;21096733700000
POW;80163;0224;powiat ząbkowicki;;13410;20.04.2023;2.01.1;26.09.2012;2.01.1;;;NZN;BRK;329781;0;1331315;PL.PZGIK.200;b08323b4-b45c-4684-a854-f4e5f6822957;2023-04-20T11:03:49+02:00;EGIB;0224;;;UZG;0;1367748;0;;0;0;2,0366794407;0,1017041439;89071840300000
POW;36430;2401;powiat będziński;;13421;23.05.2023;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;333905;0;829268;PL.PZGIK.200;3078fc9c-2cea-4585-b5af-ec191fa783e2;2023-05-23T09:10:27+02:00;EGIB;2401;;;UZG;0;1368001;0;;0;0;2,0275965088;0,0460700696;27625494000000
POW;28681;2415;powiat wodzisławski;;13421;12.06.2023;2.01.1;26.09.2012;2.01.1;;;NZN;BRK;335403;0;1331292;PL.PZGIK.200;45733634-43de-469a-8481-a533d0560b32;2023-06-12T11:31:53+02:00;EGIB;2415;;;UZG;0;1368202;0;;0;0;1,225718602;0,0359651385;27625523000000
POW;77075;0804;powiat nowosolski;;13414;23.06.2023;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;335801;0;829063;PL.PZGIK.200;c93a5582-95a3-42e2-8579-a78f08bea07f;2023-06-23T11:53:31+02:00;EGIB;0804;;;UZG;0;1368403;0;;0;0;2,8910358983;0,1004227969;97077010300000
POW;16473;2469;powiat Katowice;;13421;17.10.2023;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;347935;0;829257;PL.PZGIK.200;170dfb88-3789-4f86-a772-eec91b916aee;2023-10-17T11:19:06+02:00;EGIB;2469;;;UZG;0;1369277;0;;0;0;1,1493819459;0,0207506952;27625538700000
POW;71488;0213;powiat milicki;;13410;31.10.2023;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;348900;0;829330;PL.PZGIK.200;c4120d3e-4c12-4f5f-be92-820c1b233691;2023-10-31T13:17:00+01:00;EGIB;0213;;;UZG;0;1369425;0;;0;0;1,9921426813;0,0925687933;93193467300000
POW;104935;0214;powiat oleśnicki;;13410;7.11.2023;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;349439;0;829331;PL.PZGIK.200;258b68f9-31cb-4f37-bbdf-f1824805a0e4;2023-11-07T05:40:48+01:00;EGIB;0214;;;UZG;0;1369451;0;;0;0;2,582118143;0,1351319858;93193469600000
POW;102479;0220;powiat trzebnicki;;13410;23.11.2023;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;351260;0;829336;PL.PZGIK.200;a38a696f-defb-46a1-8387-a51f0009e992;2023-11-23T10:04:50+01:00;EGIB;0220;;;UZG;0;1369719;0;;0;0;2,5756454518;0,1322819297;93193478500000
POW;8540;1864;powiat Tarnobrzeg;;13415;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13878;0;829094;PL.PZGIK.200;87b0548b-6fb1-4749-be14-8d7aa8c35944;2012-09-27T08:01:01+02:00;EGIB;1864;;;UZG;0;829094;0;;0;0;0,5819052849;0,0108400768;83040909200000
POW;137980;1420;powiat płoński;;13409;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13879;0;829105;PL.PZGIK.200;a2311e5e-c623-430a-b858-a98931ccd0a8;2012-09-27T08:13:53+02:00;EGIB;1420;;;UZG;0;829105;0;;0;0;3,411828315;0,1831156613;13037771200000
POW;160348;1426;powiat siedlecki;;13409;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13879;0;829111;PL.PZGIK.200;60f09523-3b8a-4b99-b112-9f6b6cf3c982;2012-09-27T08:13:53+02:00;EGIB;1426;;;UZG;0;829111;0;;0;0;4,1508656045;0,2106476564;71158165300000
POW;74061;1409;powiat lipski;;13409;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13879;0;829127;PL.PZGIK.200;ba9c16c6-9bb2-4493-ac50-c73cd65030ab;2012-09-27T08:13:53+02:00;EGIB;1409;;;UZG;0;829127;0;;0;0;2,1280363959;0,0951526837;67022316100000
POW;63661;0610;powiat łęczyński;;13411;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13874;0;828995;PL.PZGIK.200;e9199ffa-00f7-4afe-be97-e4a1c7177ecd;2012-09-27T07:39:43+02:00;EGIB;0610;;;UZG;0;828995;0;;0;0;2,079317531;0,0820621597;43101942500000
POW;81050;0612;powiat opolski;;13411;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13874;0;828997;PL.PZGIK.200;542bf176-58d8-41a9-8f62-f3e8a67f129e;2012-09-27T07:39:43+02:00;EGIB;0612;;;UZG;0;828997;0;;0;0;2,2075520011;0,1040947658;43101943100000
POW;61443;0616;powiat rycki;;13411;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13874;0;829001;PL.PZGIK.200;24c4b0cc-2329-4b6f-941b-b1a6ed00ff07;2012-09-27T07:39:43+02:00;EGIB;0616;;;UZG;0;829001;0;;0;0;2,2639158592;0,0797863026;43101944800000
POW;57718;1018;powiat wieruszowski;;13413;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13876;0;829052;PL.PZGIK.200;e47e8778-e36c-4e29-9b0d-fcf9174d0941;2012-09-27T07:55:30+02:00;EGIB;1018;;;UZG;0;829052;0;;0;0;1,9881733343;0,0743932389;25085483700000
POW;139281;0811;powiat żarski;;13414;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13877;0;829056;PL.PZGIK.200;0c93a35a-49e5-4a9d-bf29-f4dbdf6dda06;2012-09-27T08:00:40+02:00;EGIB;0811;;;UZG;0;829056;0;;0;0;3,0642100772;0,1809693471;97077016100000
POW;74798;1606;powiat namysłowski;;13416;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13880;0;829141;PL.PZGIK.200;7cbdc34b-4beb-4fc6-8ffa-9ada7810cc65;2012-09-27T08:58:33+02:00;EGIB;1606;;;UZG;0;829141;0;;0;0;2,1426170087;0,0958483821;53141255600000
POW;8804;1462;powiat Płock;;13409;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13879;0;829133;PL.PZGIK.200;bc95b07d-a00c-456a-9ff4-93d83ae7a3a6;2012-09-27T08:13:53+02:00;EGIB;1462;;;UZG;0;829133;0;;0;0;0,786013329;0,0116605111;61101603400000
POW;96749;2004;powiat grajewski;;13418;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13882;0;829187;PL.PZGIK.200;617d8c92-7cef-423d-bc3c-9753ef5a6aa3;2012-09-27T09:26:09+02:00;EGIB;2004;;;UZG;0;829187;0;;0;0;3,0772320002;0,1311757225;45066970800000
POW;52341;2611;powiat starachowicki;;13419;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13883;0;829211;PL.PZGIK.200;07dacb68-acb7-458b-ba52-81a79204b9da;2012-09-27T09:32:07+02:00;EGIB;2611;;;UZG;0;829211;0;;0;0;2,0704672215;0,0670791955;29100939500000
POW;113968;2605;powiat konecki;;13419;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13883;0;829205;PL.PZGIK.200;2f19b6ae-b7d4-4596-9934-ca60034d6207;2012-09-27T09:32:07+02:00;EGIB;2605;;;UZG;0;829205;0;;0;0;2,8445826891;0,1463664931;29100938900000
POW;96065;2811;powiat nidzicki;;13422;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13886;0;829278;PL.PZGIK.200;89b05bec-1389-4435-9f6c-dcccbabeb228;2012-09-27T10:00:59+02:00;EGIB;2811;;;UZG;0;829278;0;;0;0;2,4233569681;0,129663436;51074250500000
POW;69373;2812;powiat nowomiejski;;13422;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13886;0;829279;PL.PZGIK.200;e42c631c-498e-4109-b6f4-a4f6fd2fedea;2012-09-27T10:00:59+02:00;EGIB;2812;;;UZG;0;829279;0;;0;0;2,5158527535;0,0937962813;87111887900000
POW;84546;3201;powiat białogardzki;;13423;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13887;0;829292;PL.PZGIK.200;f6f1a1e7-a8df-4d76-8488-8095d935edfe;2012-09-27T10:07:22+02:00;EGIB;3201;;;UZG;0;829292;0;;0;0;2,9162526258;0,1157663316;33092083100000
POW;36982;1203;powiat chrzanowski;;13412;27.09.2018;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;90737;0;829012;PL.PZGIK.200;8eaf0bfb-3bf3-40dd-a6bb-f5afb0a466c6;2018-09-27T14:54:36+02:00;EGIB;1203;;;UZG;0;1348998;0;;0;0;1,6477296148;0,0464822892;27625497900000
POW;64629;1013;powiat rawski;;13413;19.03.2019;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;111296;0;829046;PL.PZGIK.200;4262942f-ca2c-49ff-9745-843c0a71ffb8;2019-03-19T17:13:04+01:00;EGIB;1013;;;UZG;0;1353534;0;;0;0;2,1582436845;0,0841386484;75014777400000
POW;98813;1005;powiat łowicki;;13413;20.03.2019;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;111523;0;829038;PL.PZGIK.200;50a43d83-67db-418a-8efd-b6ca3ec87efe;2019-03-20T13:23:33+01:00;EGIB;1005;;;UZG;0;1353574;0;;0;0;2,3250062754;0,1296343686;75014776800000
POW;75338;1015;powiat skierniewicki;;13413;20.03.2019;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;111523;0;829048;PL.PZGIK.200;c11c4f84-98f2-4af6-8dbc-f0dbd05d7d4a;2019-03-20T13:23:33+01:00;EGIB;1015;;;UZG;0;1353575;0;;0;0;3,5151612766;0,0984181434;75014778000000
POW;138518;2807;powiat iławski;;13422;21.03.2019;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;112285;0;829274;PL.PZGIK.200;bdb43311-4acc-483f-94db-fe66484f926d;2019-03-21T14:28:45+01:00;EGIB;2807;;;UZG;0;1353783;0;;0;0;3,4772970053;0,1882343416;51074246800000
POW;8573;0861;powiat Gorzów Wielkopolski;;13414;2.03.2020;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;161062;0;829059;PL.PZGIK.200;b1a8ae34-a591-4347-908c-80a607e62e1f;2020-03-02T09:13:33+01:00;EGIB;0861;;;UZG;0;1358688;0;;0;0;0,6824794348;0,0114036636;21096668000000
POW;114474;1816;powiat rzeszowski;;13415;4.01.2021;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;200774;0;829085;PL.PZGIK.200;7f2af54d-150f-4b9f-b9fb-d2ce1b04166e;2021-01-04T11:56:29+01:00;EGIB;1816;;;UZG;0;1359258;0;;0;0;4,6634819715;0,1436729863;69058141300000
POW;72879;0406;powiat grudziądzki;;13424;15.03.2021;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;209696;0;829346;PL.PZGIK.200;d94f973f-4b07-46c6-8160-998121612425;2021-03-15T14:35:17+01:00;EGIB;0406;;;UZG;0;1359812;0;;0;0;2,4942711931;0,0986263929;87111861000000
POW;70753;2208;powiat lęborski;;13420;18.05.2021;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;219097;0;829220;PL.PZGIK.200;b8605dfe-9922-4df2-9142-da836fb49b1c;2021-05-18T09:45:11+02:00;EGIB;2208;;;UZG;0;1360181;0;;0;0;2,6190033093;0,0982997054;77097964800000
POW;77971;0216;powiat polkowicki;;13410;23.07.2021;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;228129;0;829333;PL.PZGIK.200;e7cc172b-b217-44c5-aa19-8424ca9c1c03;2021-07-23T16:09:06+02:00;EGIB;0216;;;UZG;0;1360910;0;;0;0;2,7071671203;0,1009372509;39064723900000
POW;176424;3203;powiat drawski;;13423;18.10.2021;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;241916;0;829295;PL.PZGIK.200;3035e433-0a64-4d6e-8d21-c2d38762586c;2021-10-18T09:36:07+02:00;EGIB;3203;;;UZG;0;1361305;0;;0;0;4,0188944786;0,2387293749;33092076500000
POW;8509;0464;powiat Włocławek;;13424;24.02.2022;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;256567;0;829363;PL.PZGIK.200;b9434fb1-7db6-42d9-9a0f-d6f735c2a492;2022-02-24T11:45:52+01:00;EGIB;0464;;;UZG;0;1363171;0;;0;0;0,8744536618;0,0113009112;91086677800000
POW;47930;2409;powiat myszkowski;;13421;1.03.2022;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;256743;0;829240;PL.PZGIK.200;84af16e4-82b9-4f34-a6a2-be81f68f8753;2022-03-01T18:31:22+01:00;EGIB;2409;;;UZG;0;1363234;0;;0;0;2,0717241592;0,0608698201;15218080800000
POW;145949;2010;powiat siemiatycki;;13418;18.05.2022;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;269248;0;829192;PL.PZGIK.200;91df982d-e4f0-4eb3-9f5c-a666d5eb9c5d;2022-05-18T08:06:45+02:00;EGIB;2010;;;UZG;0;1364003;0;;0;0;2,8692170657;0,1930627694;05065861100000
POW;121300;2808;powiat kętrzyński;;13422;31.05.2022;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;271912;0;829275;PL.PZGIK.200;ee2fa061-ef25-497b-a93a-a7aebd46b083;2022-05-31T12:40:38+02:00;EGIB;2808;;;UZG;0;1364249;0;;0;0;2,5785818428;0,1667701856;51074245100000
POW;135456;2007;powiat łomżyński;;13418;21.06.2022;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;275671;0;829190;PL.PZGIK.200;dfbb71bf-ffb3-49fa-ada6-d2bafbbec1d8;2022-06-21T13:13:29+02:00;EGIB;2007;;;UZG;0;1364798;0;;0;0;4,6959907217;0,1821328712;45066991500000
POW;62099;1418;powiat piaseczyński;;13409;14.09.2022;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;290767;0;829103;PL.PZGIK.200;2949242d-4c6f-40bc-b575-c157c3172da7;2022-09-14T07:45:38+02:00;EGIB;1418;;;UZG;0;1365626;0;;0;0;1,9478842173;0,081285207;01327097900000
POW;3997;0662;powiat Chełm;;13411;5.01.2023;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;315976;0;829008;PL.PZGIK.200;a5db8b91-e534-4d3e-8f60-9794a579e315;2023-01-05T14:03:28+01:00;EGIB;0662;;;UZG;0;1367113;0;;0;0;0,5489306022;0,0051346377;11019822100000
POW;52411;0215;powiat oławski;;13410;13.01.2023;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;316212;0;829332;PL.PZGIK.200;9d7a0ea7-4d52-4f6b-a185-c8a936064b15;2023-01-13T16:31:29+01:00;EGIB;0215;;;UZG;0;1367175;0;;0;0;1,89762409;0,0670543792;93193472700000
POW;123040;0415;powiat toruński;;13424;3.03.2023;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;322519;0;829355;PL.PZGIK.200;0fd5385c-1a6a-434e-872f-f8fa883ac320;2023-03-03T07:19:22+01:00;EGIB;0415;;;UZG;0;1367493;0;;0;0;4,4693718935;0,1648372684;87111868400000
POW;62189;0217;powiat strzeliński;;13410;20.04.2023;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;329781;0;829334;PL.PZGIK.200;57be7ce8-4911-4ce5-9ed8-f9411e89e847;2023-04-20T11:03:49+02:00;EGIB;0217;;;UZG;0;1367744;0;;0;0;2,174060954;0,0792532553;93193474000000
POW;14828;2473;powiat Rybnik;;13421;26.05.2023;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;334736;0;829260;PL.PZGIK.200;f72dfd05-0e4f-4807-adf9-906de2e85792;2023-05-26T10:42:46+02:00;EGIB;2473;;;UZG;0;1368045;0;;0;0;1,2329805054;0,0186323123;27625543000000
POW;113157;0810;powiat żagański;;13414;23.06.2023;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;335801;0;829069;PL.PZGIK.200;c7716ec7-af6b-4219-8104-bb1ac641caea;2023-06-23T11:53:31+02:00;EGIB;0810;;;UZG;0;1368404;0;;0;0;3,2245777889;0,1467381082;97077015500000
POW;13388;2466;powiat Gliwice;;13421;17.10.2023;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;347934;0;829255;PL.PZGIK.200;4fc52e6e-ffaa-41c9-9cad-c5c3aeb95991;2023-10-17T11:08:30+02:00;EGIB;2466;;;UZG;0;1369253;0;;0;0;0,9641098922;0,0168921997;27625533500000
POW;3332;2463;powiat Chorzów;;13421;17.10.2023;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;347935;0;829250;PL.PZGIK.200;4c742151-2adc-43de-9a67-c6c1a26228f1;2023-10-17T11:19:06+02:00;EGIB;2463;;;UZG;0;1369274;0;;0;0;0,4325817736;0,0042036353;brak
POW;52106;1820;powiat tarnobrzeski;;13415;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13878;0;829089;PL.PZGIK.200;c030b5a4-f5da-44e9-9ced-95005478a236;2012-09-27T08:01:01+02:00;EGIB;1820;;;UZG;0;829089;0;;0;0;1,8967497608;0,0660509746;83040907000000
POW;69479;1414;powiat nowodworski;;13409;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13879;0;829099;PL.PZGIK.200;357b6f32-a2a9-4f83-85d2-ae55588ecc62;2012-09-27T08:13:53+02:00;EGIB;1414;;;UZG;0;829099;0;;0;0;2,12999371;0,0918540993;01327003400000
