JPT_SJR_KO,C,3;JPT_POWIER,N,19,11;JPT_KOD_JE,C,20;JPT_NAZWA_,C,128;JPT_ORGAN_,C,254;JPT_JOR_ID,N,9,0;WERSJA_OD,D;WERSJA_DO,D;WAZNY_OD,D;WAZNY_DO,D;JPT_KOD__1,C,3;JPT_NAZWA1,C,3;JPT_ORGAN1,C,3;JPT_WAZNA_,C,3;ID_BUFORA_,N,19,11;ID_BUFORA1,N,19,11;ID_TECHNIC,N,9,0;IIP_PRZEST,C,20;IIP_IDENTY,C,128;IIP_WERSJA,C,32;JPT_KJ_IIP,C,20;JPT_KJ_I_1,C,128;JPT_KJ_I_2,C,32;JPT_OPIS,C,254;JPT_SPS_KO,C,3;ID_BUFOR_1,N,9,0;JPT_ID,N,9,0;JPT_POWI_1,N,19,11;JPT_KJ_I_3,C,3;JPT_GEOMET,N,19,11;JPT_GEOM_1,N,19,11;Shape_Leng,N,19,11;Shape_Area,N,19,11;REGON,C,254
POW;95219;0613;powiat parczewski;;13411;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13874;0;828998;PL.PZGIK.200;52f5ef98-e9a4-46d0-ba2b-e0dc6e800796;2012-09-27T07:39:43+02:00;EGIB;0613;;;UZG;0;828998;0;;0;0;2,4228664487;0,1235681752;03023736800000
POW;46835;0617;powiat świdnicki;;13411;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13874;0;829002;PL.PZGIK.200;a162dc15-73d7-40e3-9187-87bfb424fcb0;2012-09-27T07:39:43+02:00;EGIB;0617;;;UZG;0;829002;0;;0;0;1,9484497427;0,060147487;89071830800000
POW;88686;1002;powiat kutnowski;;13413;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13876;0;829035;PL.PZGIK.200;284ab3f2-83fb-44d0-bd76-900db7dc8c4a;2012-09-27T07:55:30+02:00;EGIB;1002;;;UZG;0;829035;0;;0;0;2,3426887363;0,1166827587;61101614600000
POW;49981;1006;powiat łódzki wschodni;;13413;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13876;0;829039;PL.PZGIK.200;1e0d7b34-9e06-4da1-a177-f16537d36207;2012-09-27T07:55:30+02:00;EGIB;1006;;;UZG;0;829039;0;;0;0;2,7649069382;0,0649479844;47205764900000
POW;77316;1806;powiat kolbuszowski;;13415;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13878;0;829074;PL.PZGIK.200;b78b9672-2649-4ac1-97bd-cf203d4ca7af;2012-09-27T08:01:01+02:00;EGIB;1806;;;UZG;0;829074;0;;0;0;2,2921897502;0,0975501103;69058138200000
POW;6551;2063;powiat Suwałki;;13418;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13882;0;829197;PL.PZGIK.200;7883d398-b0cc-4707-85ce-9e5ff5329408;2012-09-27T09:26:09+02:00;EGIB;2063;;;UZG;0;829197;0;;0;0;0,6096544755;0,0089961801;79067103000000
POW;64390;3005;powiat grodziski;;13417;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13881;0;829176;PL.PZGIK.200;89407dcb-ccb2-4c9c-9de7-fa519c5bcbcb;2012-09-27T08:59:03+02:00;EGIB;3005;;;UZG;0;829176;0;;0;0;2,040495902;0,084596457;01326910800000
POW;111928;3024;powiat szamotulski;;13417;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13881;0;829161;PL.PZGIK.200;c387b2d6-0b22-41cf-91ef-dd6a24f0bb07;2012-09-27T08:59:03+02:00;EGIB;3024;;;UZG;0;829161;0;;0;0;3,0732025018;0,1484522618;63125798600000
POW;10965;2661;powiat Kielce;;13419;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13883;0;829214;PL.PZGIK.200;d2d289f5-eb4f-47ce-9639-aaa875bb340b;2012-09-27T09:32:07+02:00;EGIB;2661;;;UZG;0;829214;0;;0;0;0,8634282174;0,0139991184;29100934300000
POW;47851;0202;powiat dzierżoniowski;;13410;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13888;0;829318;PL.PZGIK.200;6e4b2d8b-4559-4329-a4c9-eefdb5c5eb89;2012-09-27T07:36:28+02:00;EGIB;0202;;;UZG;0;829318;0;;0;0;1,5716746878;0,0609316661;89071781700000
POW;69713;2214;powiat tczewski;;13420;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13884;0;829229;PL.PZGIK.200;44ae8851-773f-4c90-8c57-a123f89b8626;2012-09-27T09:33:51+02:00;EGIB;2214;;;UZG;0;829229;0;;0;0;2,1292991055;0,0953589929;19167526700000
POW;88860;2406;powiat kłobucki;;13421;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13885;0;829236;PL.PZGIK.200;4c000899-b81d-4b23-aae2-e4aa8af755ef;2012-09-27T09:34:20+02:00;EGIB;2406;;;UZG;0;829236;0;;0;0;2,1230545869;0,1136323238;15218075400000
POW;82215;2407;powiat lubliniecki;;13421;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13885;0;829238;PL.PZGIK.200;83a775fc-d56d-4b3d-999f-f07d8b5e10e5;2012-09-27T09:34:20+02:00;EGIB;2407;;;UZG;0;829238;0;;0;0;2,6085688869;0,1045636386;15218084300000
POW;12445;2461;powiat Bielsko-Biała;;13421;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13885;0;829251;PL.PZGIK.200;9101ccce-72f5-4de8-9dfe-f52ff3d7f3a7;2012-09-27T09:34:20+02:00;EGIB;2461;;;UZG;0;829251;0;;0;0;0,8166398124;0,0155458117;07218170600000
POW;5629;0262;powiat Legnica;;13410;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13888;0;829315;PL.PZGIK.200;c845cab0-9fbf-4123-9fc3-c70e57ad17fb;2012-09-27T07:36:28+02:00;EGIB;0262;;;UZG;0;829315;0;;0;0;0,5386889599;0,0072393723;39064720000000
POW;67495;0222;powiat wołowski;;13410;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13888;0;829338;PL.PZGIK.200;2b31d9fc-86a8-4b09-bf78-f92e5102ac02;2012-09-27T07:36:28+02:00;EGIB;0222;;;UZG;0;829338;0;;0;0;1,6309395227;0,0871198313;93193480000000
POW;106461;1411;powiat makowski;;13409;2.10.2018;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;91246;0;829096;PL.PZGIK.200;d0693248-930f-4838-b662-ac7137143bdf;2018-10-02T09:15:09+02:00;EGIB;1411;;;UZG;0;1349403;0;;0;0;2,4433901153;0,1422467961;55066884100000
POW;116007;3017;powiat ostrowski;;13417;21.03.2019;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;112218;0;829155;PL.PZGIK.200;64f2809b-6e04-4a33-8955-ed5f4a85c0a1;2019-03-21T13:29:12+01:00;EGIB;3017;;;UZG;0;1353754;0;;0;0;3,1451410567;0,1505345055;25085476000000
POW;6938;3061;powiat Kalisz;;13417;21.03.2019;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;112218;0;829170;PL.PZGIK.200;e910b6e5-bd32-4713-9539-90179a2c8d2e;2019-03-21T13:29:12+01:00;EGIB;3061;;;UZG;0;1353758;0;;0;0;0,5199496814;0,0090276283;25085587700000
POW;118183;1413;powiat mławski;;13409;21.08.2019;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;131695;0;829098;PL.PZGIK.200;f3ab1778-b92d-43a1-bee1-f4184972ddc2;2019-08-21T13:52:13+02:00;EGIB;1413;;;UZG;0;1355864;0;;0;0;2,8844423888;0,1583656131;13037773500000
POW;17596;0461;powiat Bydgoszcz;;13424;28.04.2021;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;215463;0;829360;PL.PZGIK.200;998e0dad-bfe4-4db4-a53c-9203dc6580a9;2021-04-28T08:51:00+02:00;EGIB;0461;;;UZG;0;1359893;0;;0;0;1,2273256174;0,0236227001;09235062000000
POW;3346;1461;powiat Ostrołęka;;13409;18.05.2021;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;219096;0;829132;PL.PZGIK.200;1d945b37-6af3-466a-94ad-d9c02d981402;2021-05-18T08:56:02+02:00;EGIB;1461;;;UZG;0;1360146;0;;0;0;0,4655868437;0,0044863201;55066841000000
POW;100530;0607;powiat kraśnicki;;13411;30.11.2021;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;248010;0;828992;PL.PZGIK.200;50425604-358e-4d5a-8af5-ca1e92c1508c;2021-11-30T17:01:25+01:00;EGIB;0607;;;UZG;0;1361647;0;;0;0;2,4138926223;0,128496758;43101949000000
POW;102461;1016;powiat tomaszowski;;13413;14.12.2021;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;250411;0;829049;PL.PZGIK.200;f0c32b33-f593-42c6-b562-f3e97911301b;2021-12-14T14:03:12+01:00;EGIB;1016;;;UZG;0;1361709;0;;0;0;2,7524464408;0,132914948;95036914900000
POW;80583;3013;powiat leszczyński;;13417;1.02.2022;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;254440;0;829151;PL.PZGIK.200;742efa61-e70d-4f3c-8114-ac3bf33d6d19;2022-02-01T15:18:49+01:00;EGIB;3013;;;UZG;0;1362982;0;;0;0;2,924476208;0,1051562696;41105045100000
POW;15241;2468;powiat Jaworzno;;13421;9.02.2022;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;255915;0;829258;PL.PZGIK.200;b3f597d6-5b12-4eb9-8695-d69dcae8c60c;2022-02-09T15:18:45+01:00;EGIB;2468;;;UZG;0;1363045;0;;0;0;0,9483122034;0,0191936087;brak
POW;87665;1435;powiat wyszkowski;;13409;10.02.2022;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;255938;0;829129;PL.PZGIK.200;b473a4ae-71be-4c2f-812b-8aaa157da8ee;2022-02-10T13:42:25+01:00;EGIB;1435;;;UZG;0;1363090;0;;0;0;2,7771498304;0,1163936904;55066882900000
POW;147196;0418;powiat włocławski;;13424;24.02.2022;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;256567;0;829358;PL.PZGIK.200;c15faed2-a9ca-4219-8ac4-91d5b22ed798;2022-02-24T11:45:52+01:00;EGIB;0418;;;UZG;0;1363170;0;;0;0;4,1397232659;0,194898155;91086677800000
POW;152184;2404;powiat częstochowski;;13421;1.03.2022;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;256743;0;829270;PL.PZGIK.200;a5fef4e5-9579-460f-84e2-daa56282f29a;2022-03-01T18:31:22+01:00;EGIB;2404;;;UZG;0;1363233;0;;0;0;4,856191876;0,1940778578;15218083700000
POW;93660;0808;powiat świebodziński;;13414;11.03.2022;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;259704;0;829067;PL.PZGIK.200;85389332-28e1-48a3-89bc-cbbabd4055ce;2022-03-11T11:47:13+01:00;EGIB;0808;;;UZG;0;1363290;0;;0;0;2,4892775389;0,1232411269;97077011000000
POW;193324;2817;powiat szczycieński;;13422;14.03.2022;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;260265;0;829284;PL.PZGIK.200;3b051d89-3e32-433e-9979-b011d9ff7237;2022-03-14T22:55:44+01:00;EGIB;2817;;;UZG;0;1363347;0;;0;0;3,6806602706;0,262024892;51074253400000
POW;100366;2416;powiat zawierciański;;13421;21.03.2022;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;260889;0;829247;PL.PZGIK.200;42d1201b-fa80-4649-9180-88c64a06a950;2022-03-21T09:42:45+01:00;EGIB;2416;;;UZG;0;1363464;0;;0;0;3,3924827433;0,1272263504;27625525200000
POW;157495;2203;powiat człuchowski;;13420;4.05.2022;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;267367;0;829218;PL.PZGIK.200;a103670f-14b0-49b4-9984-e499dd7fb32e;2022-05-04T08:48:30+02:00;EGIB;2203;;;UZG;0;1363826;0;;0;0;2,9176146636;0,2143983762;77097966000000
POW;77233;2818;powiat gołdapski;;13422;27.05.2022;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;271855;0;829285;PL.PZGIK.200;057ba56e-c91d-4a38-b043-f7cf28024476;2022-05-27T13:18:46+02:00;EGIB;2818;;;UZG;0;1364201;0;;0;0;2,317296883;0,1065145525;51963460000000
POW;121116;1813;powiat przemyski;;13415;7.06.2022;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;273253;0;829082;PL.PZGIK.200;f322275e-1c48-431f-889e-8bb0ccb46e81;2022-06-07T12:40:29+02:00;EGIB;1813;;;UZG;0;1364349;0;;0;0;3,3217635259;0,1511589795;65090031200000
POW;102889;1804;powiat jarosławski;;13415;8.06.2022;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;273734;0;829073;PL.PZGIK.200;7dd14e89-f415-4bd1-be2f-94be82fe2572;2022-06-08T12:46:03+02:00;EGIB;1804;;;UZG;0;1364394;0;;0;0;2,8736344413;0,1290367377;65090030600000
POW;94012;2006;powiat kolneński;;13418;21.06.2022;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;275671;0;829189;PL.PZGIK.200;42112cf8-d0ef-4606-885f-a0619ee96f53;2022-06-21T13:13:29+02:00;EGIB;2006;;;UZG;0;1364797;0;;0;0;2,8467282665;0,1269971246;45066981000000
POW;74401;0209;powiat legnicki;;13410;27.07.2022;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;282374;0;829325;PL.PZGIK.200;78b9fce1-9235-441b-87c5-f80aaf16b801;2022-07-27T12:49:23+02:00;EGIB;0209;;;UZG;0;1365023;0;;0;0;3,2447758625;0,0957516472;39064720000000
POW;42834;0210;powiat lubański;;13410;8.08.2022;2.01.1;26.09.2012;2.01.1;;;NZN;BRK;284398;0;1331318;PL.PZGIK.200;16833a82-0027-41ad-903e-f3b50b74b6fd;2022-08-08T08:24:31+02:00;EGIB;0210;;;UZG;0;1365072;0;;0;0;1,7325861167;0,0549380975;23082137400000
POW;62716;0206;powiat karkonoski;;13410;10.08.2022;2.01.1;26.09.2012;2.01.1;;;NZN;BRK;285053;0;1331321;PL.PZGIK.200;139e17ec-bbd6-410b-80c0-da7faea2a439;2022-08-10T11:06:59+02:00;EGIB;0206;;;UZG;0;1365147;0;;0;0;3,0494770812;0,0800657671;23082149200000
POW;24637;1421;powiat pruszkowski;;13409;14.09.2022;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;290767;0;829106;PL.PZGIK.200;4d601c02-4693-43d1-85b5-bd17b80d27a8;2022-09-14T07:45:38+02:00;EGIB;1421;;;UZG;0;1365627;0;;0;0;1,5208752923;0,0323286904;01326714400000
POW;130830;1809;powiat lubaczowski;;13415;6.12.2022;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;311050;0;829078;PL.PZGIK.200;cbda7396-a9b3-434f-b819-bee9c24d7738;2022-12-06T12:44:16+01:00;EGIB;1809;;;UZG;0;1366390;0;;0;0;2,609398846;0,1647619963;65090028100000
POW;118234;3210;powiat myśliborski;;13423;9.12.2022;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;311999;0;829301;PL.PZGIK.200;bf9906d2-91eb-4911-8ce0-8c8f3ea1986b;2022-12-09T10:03:03+01:00;EGIB;3210;;;UZG;0;1366620;0;;0;0;3,9499215254;0,1577806577;21096732000000
POW;40621;1213;powiat oświęcimski;;13412;16.12.2022;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;313588;0;829022;PL.PZGIK.200;1cf65b44-f4d5-4a14-961f-8363a199b2d6;2022-12-16T07:23:58+01:00;EGIB;1213;;;UZG;0;1366776;0;;0;0;2,0345709905;0,0509194898;07218165200000
POW;188090;0603;powiat chełmski;;13411;5.01.2023;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;315976;0;828988;PL.PZGIK.200;3c276a3f-bbc7-4911-866d-d4fb8b9cea17;2023-01-05T14:03:28+01:00;EGIB;0603;;;UZG;0;1367112;0;;0;0;4,300745372;0,2415146484;11019822100000
POW;5277;2263;powiat Słupsk;;13420;1.02.2023;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;317919;0;829227;PL.PZGIK.200;7a6a2d74-044e-4120-b966-dee790e1f135;2023-02-01T10:09:47+01:00;EGIB;2263;;;UZG;0;1367281;0;;0;0;0,7113230419;0,007303617;77097962500000
POW;122526;0407;powiat inowrocławski;;13424;3.03.2023;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;322519;0;829347;PL.PZGIK.200;e4d23eb5-bada-49c0-94f6-c6cddd75fde9;2023-03-03T07:19:22+01:00;EGIB;0407;;;UZG;0;1367489;0;;0;0;3,1301542283;0,1632222068;09235071900000
POW;139404;0403;powiat bydgoski;;13424;3.03.2023;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;322519;0;829344;PL.PZGIK.200;94211ec0-9e90-4d54-9778-9dfbccc79de3;2023-03-03T07:19:22+01:00;EGIB;0403;;;UZG;0;1367494;0;;0;0;4,6746448588;0,1874052922;09235062000000
POW;67266;1602;powiat głubczycki;;13416;8.05.2023;2.01.1;26.09.2012;2.01.1;;;NZN;BRK;331624;0;1331307;PL.PZGIK.200;fdc38cc1-e6ce-422b-abb7-b211cc2c60ec;2023-05-08T09:00:39+02:00;EGIB;1602;;;UZG;0;1367815;0;;0;0;2,0067263349;0,0845845535;53141246700000
POW;54373;2411;powiat raciborski;;13421;26.05.2023;2.01.1;26.09.2012;2.01.1;;;NZN;BRK;334736;0;1331293;PL.PZGIK.200;84b0d335-0b97-48f5-875f-f5aae0797195;2023-05-26T10:42:46+02:00;EGIB;2411;;;UZG;0;1368049;0;;0;0;2,2336728672;0,0683432927;27625511100000
POW;44326;0203;powiat głogowski;;13410;23.06.2023;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;335801;0;829319;PL.PZGIK.200;f6753ea2-1749-4460-9a52-ae8524c5b67b;2023-06-23T11:53:31+02:00;EGIB;0203;;;UZG;0;1368395;0;;0;0;2,0847410087;0,057595247;39064721600000
POW;68564;1215;powiat suski;;13412;9.10.2023;2.01.1;26.09.2012;2.01.1;;;NZN;BRK;347046;0;1331309;PL.PZGIK.200;449427a1-a4c0-468a-b0ac-8da55c551398;2023-10-09T13:32:24+02:00;EGIB;1215;;;UZG;0;1369154;0;;0;0;1,9942657582;0,0854355376;07218167500000
POW;55345;3022;powiat rawicki;;13417;17.10.2023;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;347911;0;829160;PL.PZGIK.200;8ea3e60d-111c-4d1c-8867-81924a9f6804;2023-10-17T08:43:07+02:00;EGIB;3022;;;UZG;0;1369228;0;;0;0;1,8043718468;0,071862362;41105047400000
POW;87603;1601;powiat brzeski;;13416;19.10.2023;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;348112;0;829148;PL.PZGIK.200;daf9e891-7d0e-4d5d-8a52-c089fec37640;2023-10-19T14:06:26+02:00;EGIB;1601;;;UZG;0;1369310;0;;0;0;3,1631671545;0,1116877346;53141244400000
POW;29281;0264;powiat Wrocław;;13410;23.11.2023;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;351260;0;829317;PL.PZGIK.200;3fa081d3-e6b9-4653-9cd3-c7dd6f53ea81;2023-11-23T10:04:50+01:00;EGIB;0264;;;UZG;0;1369711;0;;0;0;1,333888897;0,0375946244;93193481600000
POW;50347;1819;powiat strzyżowski;;13415;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13878;0;829088;PL.PZGIK.200;fa694811-8438-4a7c-a5c7-d66a2f051a1b;2012-09-27T08:01:01+02:00;EGIB;1819;;;UZG;0;829088;0;;0;0;1,6067065136;0,0629661698;69058139900000
POW;57300;1436;powiat zwoleński;;13409;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13879;0;829125;PL.PZGIK.200;b6830ad0-d491-40c3-b2f6-f9a35c467d34;2012-09-27T08:13:53+02:00;EGIB;1436;;;UZG;0;829125;0;;0;0;2,3345748639;0,0739217282;67022322100000
POW;80661;1437;powiat żuromiński;;13409;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13879;0;829130;PL.PZGIK.200;0f999392-0866-4797-b02f-9bb8079ab19e;2012-09-27T08:13:53+02:00;EGIB;1437;;;UZG;0;829130;0;;0;0;2,5642253931;0,1080305101;13037775800000
POW;41489;1214;powiat proszowicki;;13412;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13875;0;829023;PL.PZGIK.200;adb95dd1-f39a-46c3-a2ee-c5dfb69b1d25;2012-09-27T07:52:00+02:00;EGIB;1214;;;UZG;0;829023;0;;0;0;2,1051163437;0,0522435692;35155449400000
POW;41059;1219;powiat wielicki;;13412;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13875;0;829029;PL.PZGIK.200;45aa4cc1-64be-4f7b-96b3-b782b62d0baf;2012-09-27T07:52:01+02:00;EGIB;1219;;;UZG;0;829029;0;;0;0;1,6636392453;0,0514656622;35155453100000
POW;149088;1014;powiat sieradzki;;13413;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13876;0;829047;PL.PZGIK.200;c5bed6be-51ed-47ff-be97-92b7f9644e2f;2012-09-27T07:55:30+02:00;EGIB;1014;;;UZG;0;829047;0;;0;0;2,91459668;0,1933352053;73093478900000
POW;35855;1021;powiat brzeziński;;13413;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13876;0;829054;PL.PZGIK.200;a7e8f6d2-d897-4fb8-9de4-a3c6e1250cf9;2012-09-27T07:55:30+02:00;EGIB;1021;;;UZG;0;829054;0;;0;0;1,6649879777;0,0467520503;75073178600000
POW;124781;0806;powiat strzelecko-drezdenecki;;13414;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13877;0;829065;PL.PZGIK.200;ae80b7ef-566b-45bc-aecf-efc0d094ee59;2012-09-27T08:00:40+02:00;EGIB;0806;;;UZG;0;829065;0;;0;0;2,9625997644;0,1665856353;21096735000000
POW;58386;1808;powiat leżajski;;13415;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13878;0;829077;PL.PZGIK.200;4835d34d-ab56-47e8-bb0e-b26aa0b82825;2012-09-27T08:01:01+02:00;EGIB;1808;;;UZG;0;829077;0;;0;0;2,2797975263;0,0736232925;69058136000000
POW;68507;3001;powiat chodzieski;;13417;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13881;0;829149;PL.PZGIK.200;9412ef04-6c6b-448a-9f10-c15e17808f12;2012-09-27T08:59:03+02:00;EGIB;3001;;;UZG;0;829149;0;;0;0;1,8137471075;0,0916183366;57079950400000
POW;73644;3014;powiat międzychodzki;;13417;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13881;0;829152;PL.PZGIK.200;5a132da9-151c-40d5-8bf7-b2920bf19960;2012-09-27T08:59:03+02:00;EGIB;3014;;;UZG;0;829152;0;;0;0;1,9797553735;0,0976826748;21096734300000
POW;85183;1604;powiat kluczborski;;13416;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13880;0;829139;PL.PZGIK.200;42bac274-e6cf-4248-97e8-e2e4edb05adb;2012-09-27T08:58:33+02:00;EGIB;1604;;;UZG;0;829139;0;;0;0;2,0376832848;0,1090740911;53141250400000
POW;81029;3004;powiat gostyński;;13417;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13881;0;829175;PL.PZGIK.200;ffd85c8f-62a0-4e49-8d0f-f462fa7d1020;2012-09-27T08:59:03+02:00;EGIB;3004;;;UZG;0;829175;0;;0;0;2,433018656;0,1056405708;41105048000000
POW;42216;2603;powiat kazimierski;;13419;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13883;0;829203;PL.PZGIK.200;ae1e1f27-6672-45cc-8bc6-eb93e0ad2dca;2012-09-27T09:32:07+02:00;EGIB;2603;;;UZG;0;829203;0;;0;0;1,7354292514;0,0532427064;29100945500000
POW;116006;3007;powiat kaliski;;13417;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13881;0;829178;PL.PZGIK.200;a84ca93c-4ad8-494d-95a7-8b1a8c4d4517;2012-09-27T08:59:03+02:00;EGIB;3007;;;UZG;0;829178;0;;0;0;2,9335461692;0,1511283948;25085463600000
POW;79387;2204;powiat gdański;;13420;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13884;0;829219;PL.PZGIK.200;8cea8b47-9b83-4eed-8a64-ce29d22ea7e8;2012-09-27T09:33:51+02:00;EGIB;2204;;;UZG;0;829219;0;;0;0;2,1085913612;0,1093456219;19167484200000
POW;106510;3218;powiat łobeski;;13423;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13887;0;829309;PL.PZGIK.200;2963177a-d9bc-4ceb-a68d-d83150a65edb;2012-09-27T10:07:22+02:00;EGIB;3218;;;UZG;0;829309;0;;0;0;2,9559347971;0,1447262588;81269053600000
POW;50083;0417;powiat wąbrzeski;;13424;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13889;0;829357;PL.PZGIK.200;2b6b02b4-91e7-4ded-b27b-8a0bb79f9660;2012-09-27T07:38:30+02:00;EGIB;0417;;;UZG;0;829357;0;;0;0;1,9154365317;0,0674662024;87111877300000
POW;4471;1861;powiat Krosno;;13415;28.01.2021;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;201859;0;829091;PL.PZGIK.200;2d66b1b1-bfc9-44b1-956e-8990987c5777;2021-01-28T13:43:40+01:00;EGIB;1861;;;UZG;0;1359581;0;;0;0;0,4249297495;0,0055709815;37044051900000
POW;27827;0862;powiat Zielona Góra;;13414;11.02.2021;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;205842;0;829058;PL.PZGIK.200;e3d8ca74-34c5-4eef-8e53-f5b31945cb3b;2021-02-11T13:39:12+01:00;EGIB;0862;;;UZG;0;1359686;0;;0;0;1,4451055074;0,0363561728;97077017800000
POW;147421;0414;powiat świecki;;13424;18.05.2021;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;219096;0;829354;PL.PZGIK.200;f72e8017-d8c2-4c4d-8912-e93f06b85c1b;2021-05-18T08:56:02+02:00;EGIB;0414;;;UZG;0;1360163;0;;0;0;3,2044117247;0,1996628566;09235097800000
